Date Time,Humidity,Rain,Photo Resistor Value,Photo Resistor LED,Revolution,RPM,Wind Speed KPH,Wind Degree,Wind Direction,CO2 Level,Temperature,Air Pressure
2022-01-10 11:39:45,89.9,610.0,866.0, LED OFF ,0.0,0.0,0.0,225.0,SW,750.0,7.0,101427.16
2022-01-10 11:39:51,89.8,610.0,866.0, LED OFF ,0.0,0.0,0.0,225.0,SW,750.0,7.0,101426.99
2022-01-10 11:39:57,89.7,609.0,866.0, LED OFF ,0.0,0.0,0.0,225.0,SW,754.0,7.0,101427.42
2022-01-10 11:40:03,89.8,613.0,867.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.1,101427.49
2022-01-10 11:40:09,89.7,612.0,866.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.0,101428.64
2022-01-10 11:40:15,89.7,613.0,867.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.1,101428.47
2022-01-10 11:40:21,89.8,611.0,868.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.0,101429.13
2022-01-10 11:40:27,89.8,612.0,867.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.0,101430.11
2022-01-10 11:40:33,89.8,612.0,868.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.1,101429.07
2022-01-10 11:40:39,89.8,611.0,868.0, LED OFF ,2.0,40.0,2.3,180.0,S,723.0,7.1,101426.75
2022-01-10 11:40:45,89.9,611.0,867.0, LED OFF ,2.0,40.0,2.3,180.0,S,718.0,7.0,101425.57
2022-01-10 11:40:51,89.7,612.0,868.0, LED OFF ,2.0,40.0,2.3,180.0,S,736.0,7.0,101424.52
2022-01-10 11:40:57,89.6,613.0,868.0, LED OFF ,2.0,39.0,2.24,135.0,SE,732.0,7.1,101424.35
2022-01-10 11:41:03,89.5,612.0,869.0, LED OFF ,2.0,39.0,2.24,135.0,SE,727.0,7.0,101423.43
2022-01-10 11:41:09,89.5,614.0,869.0, LED OFF ,1.0,20.0,1.15,180.0,S,732.0,7.0,101424.58
2022-01-10 11:41:15,89.4,609.0,863.0, LED OFF ,2.0,40.0,2.3,180.0,S,736.0,7.1,101425.08
2022-01-10 11:41:21,89.3,612.0,868.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.1,101425.02
2022-01-10 11:41:27,89.2,615.0,869.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.0,101425.11
2022-01-10 11:41:33,89.2,613.0,863.0, LED OFF ,2.0,39.0,2.24,180.0,S,750.0,7.1,101425.45
2022-01-10 11:41:39,89.2,612.0,868.0, LED OFF ,1.0,19.0,1.09,180.0,S,745.0,7.0,101425.35
2022-01-10 11:41:45,89.2,616.0,869.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.1,101425.94
2022-01-10 11:41:51,89.2,619.0,869.0, LED OFF ,2.0,40.0,2.3,180.0,S,750.0,7.1,101426.11
2022-01-10 11:41:57,89.2,617.0,868.0, LED OFF ,1.0,20.0,1.15,225.0,SW,750.0,7.1,101425.96
2022-01-10 11:42:03,89.3,622.0,869.0, LED OFF ,0.0,0.0,0.0,225.0,SW,750.0,7.1,101426.32
2022-01-10 11:42:09,89.4,623.0,868.0, LED OFF ,0.0,0.0,0.0,225.0,SW,754.0,7.0,101425.99
2022-01-10 11:42:15,89.4,623.0,869.0, LED OFF ,0.0,0.0,0.0,225.0,SW,750.0,7.1,101426.22
2022-01-10 11:42:21,89.4,626.0,869.0, LED OFF ,1.0,20.0,1.15,225.0,SW,750.0,7.1,101426.32
2022-01-10 11:42:27,89.4,623.0,869.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.1,101425.1
2022-01-10 11:42:33,89.4,626.0,868.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.1,101424.84
2022-01-10 11:42:39,89.4,621.0,869.0, LED OFF ,2.0,40.0,2.3,180.0,S,727.0,7.1,101424.67
2022-01-10 11:42:45,89.4,621.0,869.0, LED OFF ,2.0,39.0,2.24,135.0,SE,727.0,7.1,101424.74
2022-01-10 11:42:51,89.3,626.0,868.0, LED OFF ,1.0,20.0,1.15,135.0,SE,741.0,7.1,101424.8
2022-01-10 11:42:57,89.3,616.0,868.0, LED OFF ,0.0,0.0,0.0,225.0,SW,750.0,7.1,101424.02
2022-01-10 11:43:03,89.3,622.0,870.0, LED OFF ,0.0,0.0,0.0,0.0,N,750.0,7.1,101424.18
2022-01-10 11:43:09,89.4,620.0,869.0, LED OFF ,0.0,0.0,0.0,0.0,N,750.0,7.1,101424.68
2022-01-10 11:43:15,89.5,620.0,869.0, LED OFF ,0.0,0.0,0.0,0.0,N,750.0,7.1,101424.78
2022-01-10 11:43:21,89.6,617.0,870.0, LED OFF ,1.0,19.0,1.09,180.0,S,750.0,7.1,101424.39
2022-01-10 11:43:27,89.6,620.0,869.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.1,101424.46
2022-01-10 11:43:33,89.6,626.0,869.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.1,101424.07
2022-01-10 11:43:39,89.7,624.0,869.0, LED OFF ,4.0,80.0,4.6,180.0,S,745.0,7.1,101424.17
2022-01-10 11:43:45,89.7,623.0,864.0, LED OFF ,4.0,80.0,4.6,180.0,S,745.0,7.1,101424.23
2022-01-10 11:43:51,89.7,627.0,870.0, LED OFF ,2.0,39.0,2.24,180.0,S,736.0,7.1,101424.46
2022-01-10 11:43:57,89.5,626.0,871.0, LED OFF ,1.0,19.0,1.09,180.0,S,741.0,7.1,101423.96
2022-01-10 11:44:03,89.3,626.0,871.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.1,101422.71
2022-01-10 11:44:09,89.2,632.0,870.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.1,101422.91
2022-01-10 11:44:15,89.2,633.0,870.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.1,101422.65
2022-01-10 11:44:21,89.3,631.0,870.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.1,101422.42
2022-01-10 11:44:27,89.3,634.0,871.0, LED OFF ,1.0,19.0,1.09,180.0,S,745.0,7.1,101421.6
2022-01-10 11:44:33,89.3,637.0,871.0, LED OFF ,3.0,59.0,3.39,180.0,S,741.0,7.1,101421.01
2022-01-10 11:44:39,89.2,633.0,871.0, LED OFF ,3.0,60.0,3.45,135.0,SE,736.0,7.1,101421.27
2022-01-10 11:44:45,89.2,632.0,872.0, LED OFF ,4.0,80.0,4.6,135.0,SE,727.0,7.1,101421.33
2022-01-10 11:44:51,89.1,625.0,871.0, LED OFF ,4.0,80.0,4.6,135.0,SE,727.0,7.1,101421.5
2022-01-10 11:44:57,89.0,623.0,866.0, LED OFF ,3.0,60.0,3.45,135.0,SE,736.0,7.1,101421.6
2022-01-10 11:45:03,88.9,626.0,872.0, LED OFF ,2.0,39.0,2.24,180.0,S,741.0,7.1,101422.09
2022-01-10 11:45:09,89.0,626.0,873.0, LED OFF ,1.0,19.0,1.09,180.0,S,745.0,7.1,101422.0
2022-01-10 11:45:15,88.9,631.0,873.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.1,101421.67
2022-01-10 11:45:21,88.9,632.0,873.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.1,101422.03
2022-01-10 11:45:27,89.0,630.0,872.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.1,101422.03
2022-01-10 11:45:33,89.0,629.0,874.0, LED OFF ,0.0,0.0,0.0,180.0,S,754.0,7.1,101422.53
2022-01-10 11:45:39,89.1,632.0,873.0, LED OFF ,0.0,0.0,0.0,180.0,S,754.0,7.1,101422.3
2022-01-10 11:45:45,89.3,630.0,874.0, LED OFF ,0.0,0.0,0.0,0.0,N,754.0,7.1,101421.22
2022-01-10 11:45:51,89.3,630.0,874.0, LED OFF ,0.0,0.0,0.0,0.0,N,750.0,7.1,101422.24
2022-01-10 11:45:57,89.4,628.0,873.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.1,101422.47
2022-01-10 11:46:03,89.3,576.0,874.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.1,101422.8
2022-01-10 11:46:09,89.2,849.0,874.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.1,101422.14
2022-01-10 11:46:15,89.3,845.0,874.0, LED OFF ,1.0,19.0,1.09,180.0,S,750.0,7.1,101422.25
2022-01-10 11:46:22,89.3,878.0,877.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.1,101422.47
2022-01-10 11:46:28,89.3,889.0,876.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.1,101422.8
2022-01-10 11:46:34,89.3,902.0,874.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.2,101422.32
2022-01-10 11:46:40,89.3,910.0,877.0, LED OFF ,2.0,40.0,2.3,180.0,S,745.0,7.2,101422.08
2022-01-10 11:46:46,89.2,917.0,876.0, LED OFF ,2.0,40.0,2.3,180.0,S,736.0,7.2,101423.62
2022-01-10 11:46:52,89.0,921.0,877.0, LED OFF ,3.0,59.0,3.39,180.0,S,736.0,7.2,101424.05
2022-01-10 11:46:58,89.0,925.0,877.0, LED OFF ,3.0,60.0,3.45,180.0,S,741.0,7.2,101424.77
2022-01-10 11:47:04,89.0,927.0,877.0, LED OFF ,2.0,40.0,2.3,180.0,S,745.0,7.2,101424.6
2022-01-10 11:47:10,88.9,930.0,878.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.2,101423.3
2022-01-10 11:47:16,89.0,932.0,878.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.2,101423.89
2022-01-10 11:47:22,89.0,933.0,877.0, LED OFF ,1.0,19.0,1.09,180.0,S,750.0,7.2,101424.55
2022-01-10 11:47:28,88.9,934.0,878.0, LED OFF ,2.0,40.0,2.3,180.0,S,741.0,7.2,101425.6
2022-01-10 11:47:34,89.0,935.0,878.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.2,101426.29
2022-01-10 11:47:40,89.0,936.0,877.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.2,101427.28
2022-01-10 11:47:46,89.1,936.0,877.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.2,101427.84
2022-01-10 11:47:52,89.2,935.0,877.0, LED OFF ,2.0,40.0,2.3,180.0,S,745.0,7.2,101427.44
2022-01-10 11:47:58,89.1,935.0,877.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.2,101427.51
2022-01-10 11:48:04,89.0,936.0,876.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.2,101427.38
2022-01-10 11:48:10,89.1,937.0,877.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.2,101428.21
2022-01-10 11:48:16,89.1,936.0,877.0, LED OFF ,2.0,40.0,2.3,180.0,S,745.0,7.2,101427.95
2022-01-10 11:48:22,89.2,938.0,876.0, LED OFF ,2.0,40.0,2.3,180.0,S,741.0,7.2,101428.8
2022-01-10 11:48:28,89.2,939.0,876.0, LED OFF ,2.0,40.0,2.3,180.0,S,736.0,7.2,101429.46
2022-01-10 11:48:34,89.1,939.0,875.0, LED OFF ,3.0,59.0,3.39,180.0,S,736.0,7.2,101429.46
2022-01-10 11:48:40,89.0,939.0,875.0, LED OFF ,2.0,39.0,2.24,180.0,S,736.0,7.2,101429.96
2022-01-10 11:48:46,88.9,939.0,875.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.2,101429.79
2022-01-10 11:48:52,88.8,939.0,874.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.2,101430.39
2022-01-10 11:48:58,88.8,939.0,874.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.2,101430.56
2022-01-10 11:49:04,88.8,939.0,873.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.2,101430.88
2022-01-10 11:49:10,88.9,938.0,871.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.2,101431.44
2022-01-10 11:49:16,88.9,940.0,871.0, LED OFF ,0.0,0.0,0.0,180.0,S,741.0,7.2,101432.1
2022-01-10 11:49:22,88.9,940.0,871.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.2,101432.6
2022-01-10 11:49:28,88.9,941.0,870.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.2,101432.21
2022-01-10 11:49:34,88.9,941.0,869.0, LED OFF ,2.0,40.0,2.3,180.0,S,736.0,7.2,101432.04
2022-01-10 11:49:40,88.9,934.0,863.0, LED OFF ,2.0,40.0,2.3,135.0,SE,741.0,7.2,101431.88
2022-01-10 11:49:46,89.0,940.0,868.0, LED OFF ,2.0,39.0,2.24,202.5,SSW,741.0,7.2,101431.75
2022-01-10 11:49:52,89.0,939.0,867.0, LED OFF ,1.0,20.0,1.15,202.5,SSW,741.0,7.2,101431.66
2022-01-10 11:49:58,89.0,939.0,867.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.2,101431.92
2022-01-10 11:50:04,89.0,939.0,866.0, LED OFF ,2.0,40.0,2.3,180.0,S,745.0,7.2,101432.08
2022-01-10 11:50:10,89.1,939.0,866.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.2,101432.64
2022-01-10 11:50:16,89.0,941.0,867.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.2,101432.74
2022-01-10 11:50:22,89.0,941.0,866.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.2,101433.96
2022-01-10 11:50:28,89.0,940.0,865.0, LED OFF ,1.0,19.0,1.09,180.0,S,736.0,7.2,101434.02
2022-01-10 11:50:34,88.9,941.0,865.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.2,101434.28
2022-01-10 11:50:40,88.8,941.0,864.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.2,101433.63
2022-01-10 11:50:46,88.8,941.0,864.0, LED OFF ,0.0,0.0,0.0,225.0,SW,750.0,7.2,101432.87
2022-01-10 11:50:52,88.8,942.0,865.0, LED OFF ,0.0,0.0,0.0,135.0,SE,750.0,7.2,101432.47
2022-01-10 11:50:58,88.8,943.0,864.0, LED OFF ,0.0,0.0,0.0,135.0,SE,750.0,7.2,101432.97
2022-01-10 11:51:04,88.8,943.0,865.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.2,101432.48
2022-01-10 11:51:10,88.9,942.0,864.0, LED OFF ,1.0,20.0,1.15,135.0,SE,741.0,7.2,101432.48
2022-01-10 11:51:16,88.9,940.0,864.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.2,101432.32
2022-01-10 11:51:22,88.9,941.0,865.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.2,101431.92
2022-01-10 11:51:28,88.9,943.0,865.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.2,101431.42
2022-01-10 11:51:34,88.9,941.0,864.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.2,101431.1
2022-01-10 11:51:40,88.9,940.0,864.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.2,101430.87
2022-01-10 11:51:46,89.0,941.0,864.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.2,101430.77
2022-01-10 11:51:52,89.0,939.0,864.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.2,101430.22
2022-01-10 11:51:58,89.0,941.0,865.0, LED OFF ,1.0,20.0,1.15,180.0,S,736.0,7.2,101431.1
2022-01-10 11:52:04,88.9,940.0,865.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.2,101430.21
2022-01-10 11:52:10,88.8,940.0,866.0, LED OFF ,1.0,19.0,1.09,0.0,N,745.0,7.2,101429.63
2022-01-10 11:52:16,88.8,941.0,866.0, LED OFF ,1.0,20.0,1.15,292.5,WNW,750.0,7.2,101428.9
2022-01-10 11:52:22,89.0,940.0,867.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.2,101428.8
2022-01-10 11:52:28,88.7,941.0,867.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.2,101427.98
2022-01-10 11:52:34,88.8,941.0,868.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.2,101428.18
2022-01-10 11:52:40,88.8,940.0,868.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.2,101427.69
2022-01-10 11:52:46,88.9,942.0,868.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.2,101426.94
2022-01-10 11:52:52,89.0,940.0,869.0, LED OFF ,0.0,0.0,0.0,315.0,NW,754.0,7.2,101426.77
2022-01-10 11:52:58,89.1,942.0,870.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.2,101427.6
2022-01-10 11:53:04,89.1,943.0,870.0, LED OFF ,1.0,20.0,1.15,315.0,NW,745.0,7.2,101428.42
2022-01-10 11:53:10,89.2,942.0,872.0, LED OFF ,0.0,0.0,0.0,315.0,NW,745.0,7.2,101429.07
2022-01-10 11:53:16,89.2,944.0,872.0, LED OFF ,1.0,19.0,1.09,180.0,S,745.0,7.3,101428.51
2022-01-10 11:53:22,89.2,943.0,872.0, LED OFF ,2.0,39.0,2.24,180.0,S,745.0,7.3,101428.85
2022-01-10 11:53:28,89.1,944.0,873.0, LED OFF ,2.0,40.0,2.3,135.0,SE,745.0,7.3,101428.51
2022-01-10 11:53:34,89.2,943.0,873.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.3,101429.17
2022-01-10 11:53:40,89.1,943.0,873.0, LED OFF ,2.0,40.0,2.3,135.0,SE,741.0,7.3,101429.24
2022-01-10 11:53:46,89.1,944.0,873.0, LED OFF ,1.0,20.0,1.15,135.0,SE,736.0,7.3,101429.24
2022-01-10 11:53:53,89.1,942.0,872.0, LED OFF ,1.0,19.0,1.09,180.0,S,745.0,7.3,101429.5
2022-01-10 11:53:59,89.0,944.0,874.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101429.07
2022-01-10 11:54:05,89.0,942.0,874.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.3,101428.46
2022-01-10 11:54:11,89.0,944.0,873.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101428.35
2022-01-10 11:54:17,89.2,942.0,874.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101429.11
2022-01-10 11:54:23,89.1,944.0,873.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.2,101429.77
2022-01-10 11:54:29,89.0,942.0,873.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.3,101430.0
2022-01-10 11:54:35,89.0,943.0,873.0, LED OFF ,0.0,0.0,0.0,337.5,NNW,750.0,7.3,101429.87
2022-01-10 11:54:41,89.0,944.0,873.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.3,101430.03
2022-01-10 11:54:47,89.2,942.0,873.0, LED OFF ,0.0,0.0,0.0,225.0,SW,750.0,7.3,101430.1
2022-01-10 11:54:53,89.1,944.0,873.0, LED OFF ,0.0,0.0,0.0,225.0,SW,750.0,7.3,101429.94
2022-01-10 11:54:59,89.0,943.0,873.0, LED OFF ,0.0,0.0,0.0,225.0,SW,750.0,7.3,101430.53
2022-01-10 11:55:05,89.0,942.0,872.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.3,101431.53
2022-01-10 11:55:11,89.0,944.0,872.0, LED OFF ,0.0,0.0,0.0,292.5,WNW,750.0,7.3,101432.39
2022-01-10 11:55:17,89.0,944.0,871.0, LED OFF ,0.0,0.0,0.0,292.5,WNW,750.0,7.3,101432.55
2022-01-10 11:55:23,89.0,942.0,871.0, LED OFF ,0.0,0.0,0.0,292.5,WNW,750.0,7.3,101432.55
2022-01-10 11:55:29,88.9,943.0,871.0, LED OFF ,0.0,0.0,0.0,292.5,WNW,750.0,7.3,101432.13
2022-01-10 11:55:35,88.9,944.0,870.0, LED OFF ,1.0,20.0,1.15,292.5,WNW,750.0,7.3,101432.55
2022-01-10 11:55:41,88.9,942.0,869.0, LED OFF ,1.0,19.0,1.09,292.5,WNW,745.0,7.3,101432.12
2022-01-10 11:55:47,88.9,944.0,869.0, LED OFF ,2.0,40.0,2.3,0.0,N,745.0,7.3,101431.85
2022-01-10 11:55:53,88.9,943.0,869.0, LED OFF ,1.0,20.0,1.15,0.0,N,745.0,7.3,101432.67
2022-01-10 11:55:59,88.9,942.0,868.0, LED OFF ,1.0,20.0,1.15,0.0,N,745.0,7.3,101433.17
2022-01-10 11:56:05,88.9,942.0,867.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101433.99
2022-01-10 11:56:11,88.9,944.0,867.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.3,101433.83
2022-01-10 11:56:17,88.9,944.0,866.0, LED OFF ,0.0,0.0,0.0,315.0,NW,745.0,7.3,101432.78
2022-01-10 11:56:23,88.9,943.0,866.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101432.61
2022-01-10 11:56:29,88.9,942.0,864.0, LED OFF ,2.0,40.0,2.3,225.0,SW,736.0,7.3,101432.51
2022-01-10 11:56:35,88.9,943.0,864.0, LED OFF ,1.0,20.0,1.15,135.0,SE,736.0,7.3,101432.84
2022-01-10 11:56:41,88.8,943.0,864.0, LED OFF ,2.0,40.0,2.3,180.0,S,741.0,7.3,101433.17
2022-01-10 11:56:47,88.8,938.0,858.0, LED OFF ,3.0,60.0,3.45,135.0,SE,727.0,7.3,101432.77
2022-01-10 11:56:53,88.7,943.0,863.0, LED OFF ,2.0,40.0,2.3,135.0,SE,736.0,7.3,101433.92
2022-01-10 11:56:59,88.6,935.0,856.0, LED OFF ,3.0,60.0,3.45,135.0,SE,741.0,7.3,101434.49
2022-01-10 11:57:05,88.6,942.0,862.0, LED OFF ,2.0,40.0,2.3,135.0,SE,736.0,7.3,101433.82
2022-01-10 11:57:11,88.6,943.0,861.0, LED OFF ,1.0,20.0,1.15,180.0,S,736.0,7.3,101433.42
2022-01-10 11:57:17,88.6,944.0,862.0, LED OFF ,2.0,40.0,2.3,135.0,SE,736.0,7.3,101433.6
2022-01-10 11:57:23,88.6,943.0,861.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.3,101433.92
2022-01-10 11:57:29,88.6,942.0,861.0, LED OFF ,1.0,19.0,1.09,135.0,SE,745.0,7.3,101433.17
2022-01-10 11:57:35,88.6,942.0,859.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.3,101433.92
2022-01-10 11:57:41,88.6,942.0,860.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101433.99
2022-01-10 11:57:47,88.6,943.0,860.0, LED OFF ,0.0,0.0,0.0,0.0,N,750.0,7.3,101433.99
2022-01-10 11:57:53,88.6,944.0,859.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.3,101433.5
2022-01-10 11:57:59,88.7,944.0,859.0, LED OFF ,0.0,0.0,0.0,202.5,SSW,750.0,7.3,101433.77
2022-01-10 11:58:05,88.7,944.0,859.0, LED OFF ,2.0,39.0,2.24,180.0,S,750.0,7.3,101434.03
2022-01-10 11:58:11,88.7,942.0,859.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.3,101433.71
2022-01-10 11:58:17,88.7,935.0,853.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.3,101434.2
2022-01-10 11:58:23,88.8,944.0,859.0, LED OFF ,0.0,0.0,0.0,180.0,S,754.0,7.3,101434.14
2022-01-10 11:58:29,88.9,942.0,858.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.3,101434.14
2022-01-10 11:58:35,88.9,942.0,858.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.3,101434.3
2022-01-10 11:58:41,88.9,944.0,858.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101434.57
2022-01-10 11:58:47,88.9,943.0,858.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101435.13
2022-01-10 11:58:53,88.9,941.0,858.0, LED OFF ,1.0,20.0,1.15,180.0,S,750.0,7.3,101435.22
2022-01-10 11:58:59,88.8,942.0,858.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101435.88
2022-01-10 11:59:05,88.9,943.0,857.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.3,101435.62
2022-01-10 11:59:11,88.8,943.0,858.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.3,101435.46
2022-01-10 11:59:17,88.8,943.0,857.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101435.62
2022-01-10 11:59:23,88.8,943.0,858.0, LED OFF ,0.0,0.0,0.0,202.5,SSW,750.0,7.3,101436.17
2022-01-10 11:59:29,88.7,944.0,857.0, LED OFF ,1.0,20.0,1.15,202.5,SSW,745.0,7.3,101436.0
2022-01-10 11:59:35,88.7,943.0,857.0, LED OFF ,1.0,20.0,1.15,202.5,SSW,741.0,7.3,101436.43
2022-01-10 11:59:41,88.7,942.0,857.0, LED OFF ,3.0,60.0,3.45,180.0,S,741.0,7.3,101436.89
2022-01-10 11:59:47,88.7,941.0,856.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101437.16
2022-01-10 11:59:53,88.7,943.0,856.0, LED OFF ,1.0,19.0,1.09,180.0,S,745.0,7.3,101438.21
2022-01-10 11:59:59,88.7,937.0,850.0, LED OFF ,2.0,40.0,2.3,180.0,S,745.0,7.3,101438.47
2022-01-10 12:00:05,88.7,941.0,855.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101437.82
2022-01-10 12:00:11,88.7,942.0,856.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101437.65
2022-01-10 12:00:17,88.7,943.0,854.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.3,101437.16
2022-01-10 12:00:23,88.8,943.0,855.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.3,101437.32
2022-01-10 12:00:29,88.9,942.0,854.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101437.09
2022-01-10 12:00:35,88.8,943.0,855.0, LED OFF ,1.0,20.0,1.15,315.0,NW,750.0,7.3,101436.17
2022-01-10 12:00:41,88.8,942.0,853.0, LED OFF ,2.0,40.0,2.3,180.0,S,745.0,7.3,101435.67
2022-01-10 12:00:47,88.7,941.0,853.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101435.52
2022-01-10 12:00:53,88.7,944.0,854.0, LED OFF ,1.0,20.0,1.15,135.0,SE,741.0,7.3,101435.67
2022-01-10 12:00:59,88.7,942.0,853.0, LED OFF ,2.0,39.0,2.24,135.0,SE,741.0,7.3,101436.66
2022-01-10 12:01:05,88.7,944.0,854.0, LED OFF ,1.0,20.0,1.15,135.0,SE,741.0,7.3,101437.61
2022-01-10 12:01:11,88.6,935.0,847.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.3,101437.88
2022-01-10 12:01:18,88.7,944.0,853.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.3,101438.2
2022-01-10 12:01:24,88.7,942.0,853.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.3,101438.86
2022-01-10 12:01:30,88.7,944.0,853.0, LED OFF ,0.0,0.0,0.0,135.0,SE,745.0,7.3,101439.03
2022-01-10 12:01:36,88.8,942.0,853.0, LED OFF ,0.0,0.0,0.0,135.0,SE,750.0,7.3,101438.97
